season_end_year,player,min_playing,gls_per,ast_per,x_g_per,x_ag_per
2021,Rubén Blanco,1637,0,0,0,0
2021,Sergio Carreira,259,0.35,0,0.27,0.04
2021,Carlos Dominguez,360,0,0,0.03,0.04
2021,Facundo Ferreyra,300,0.3,0,0.46,0
2021,José Fontán,652,0,0,0.1,0
2021,Jordan Holsgrove,145,0,0,0.04,0.03
2021,Lauti,14,0,0,NA,NA
2021,Hugo Mallo,2602,0.1,0.03,0.09,0.11
2021,Aarón Martín,1540,0,0.18,0.01,0.05
2021,Brais Méndez,2671,0.3,0,0.28,0.08
2021,Santi Mina,2412,0.45,0.11,0.34,0.07
2021,Emre Mor,500,0,0,0.07,0.05
2021,Jeison Murillo,2699,0.07,0,0.03,0.01
2021,Nolito,2597,0.24,0.17,0.2,0.18
2021,Lucas Olaza,1615,0,0.11,0.02,0.16
2021,Miguel Rodríguez,30,0,0,0,0
2021,Augusto Solari,486,0.37,0.37,0.2,0.34
2021,Hugo Sotelo,1,0,0,0,0
2021,Denis Suárez,2852,0,0.28,0.03,0.19
2021,Renato Tapia,2701,0,0.03,0.03,0.03
2021,Kevin Vázquez,562,0,0,0,0
2021,Gabriel Veiga,118,0,0,0,0.02
2021,Iván Villar,1781,0,0,0,0
2021,Okay Yokuşlu,462,0,0,0.09,0.05
2021,Tammy Abraham,1040,0.52,0.09,0.51,0.06
2021,Marcos Alonso,960,0.19,0,0.17,0.13
2021,Kepa Arrizabalaga,585,0,0,0,0
2021,César Azpilicueta,2188,0.04,0.08,0.03,0.1
2021,Ross Barkley,42,0,0,0.05,0.19
2021,Willy Caballero,90,0,0,0,0
2021,Ben Chilwell,2286,0.12,0.2,0.1,0.1
2021,Andreas Christensen,1371,0,0,0.01,0.02
2021,Billy Gilmour,261,0,0,0.02,0.06
2021,Olivier Giroud,748,0.48,0,0.51,0.13
2021,Kai Havertz,1520,0.24,0.18,0.33,0.08
2021,Callum Hudson-Odoi,1059,0.17,0.25,0.11,0.24
2021,Reece James,2373,0.04,0.08,0.06,0.13
2021,Jorginho,2010,0.31,0.04,0.33,0.07
2021,N'Golo Kanté,2146,0,0.08,0.03,0.05
2021,Mateo Kovačić,1815,0,0.05,0.05,0.08
2021,Ruben Loftus-Cheek,60,0,0,0,0
2021,Edouard Mendy,2745,0,0,0,0
2021,Mason Mount,2890,0.19,0.16,0.2,0.26
2021,Emerson Palmieri,90,0,0,0,0
2021,Christian Pulisic,1738,0.21,0.1,0.32,0.15
2021,Antonio Rüdiger,1710,0.05,0,0.07,0.02
2021,Thiago Silva,1935,0.09,0,0.08,0.01
2021,Fikayo Tomori,45,0,0,0,0
2021,Timo Werner,2602,0.21,0.28,0.39,0.19
2021,Hakim Ziyech,1172,0.15,0.23,0.15,0.28
2021,Kurt Zouma,2029,0.22,0,0.09,0
2021,Ahmad Benali,1214,0,0.07,0.04,0.09
2021,Luca Cigarini,929,0,0,0.06,0.16
2021,Alex Cordaz,3240,0,0,0,0
2021,Gian Crespi,90,0,0,0,0
2021,Giovanni Crociata,26,0,0,0,0.46
2021,Giuseppe Cuomo,801,0,0,0.02,0
2021,Samuel Di Carmine,475,0,0,0.1,0
2021,Koffi Djidji,1524,0.06,0,0.02,0.01
2021,Denis Drăguș,177,0,0,0.08,0
2021,Marco Festa,90,0,0,0,0
2021,Vladimir Golemić,2341,0.08,0,0.05,0.02
2021,Tomislav Gomelt,19,0,0,0,0
2021,Eduardo Henrique,924,0.1,0,0.09,0.02
2021,Augustus Kargbo,32,0,0,0,0
2021,Sebastiano Luperto,1879,0,0,0.01,0.01
2021,Lisandro Magallán,2181,0.04,0.08,0.05,0.01
2021,Luca Marrone,1588,0,0,0.02,0
2021,Antonio Mazzotta,56,0,0,0,0
2021,Junior Messias,3215,0.25,0.11,0.21,0.07
2021,Salvatore Molina,2315,0.04,0.16,0.03,0.09
2021,Simeon Nwankwo,2943,0.61,0.06,0.59,0.03
2021,Adam Ounas,1199,0.3,0.3,0.17,0.22
2021,Pedro Pereira,2549,0,0.14,0.02,0.12
2021,Jacopo Petriccione,958,0,0,0.01,0.03
2021,Arkadiusz Reca,2313,0.08,0.12,0.06,0.12
2021,Andrea Rispoli,652,0,0,0.06,0.08
2021,Emmanuel Rivière,640,0.14,0.14,0.16,0.07
2021,Luis Rojas,104,0,0,0.03,0.02
2021,Luca Siligardi,49,0,0,0.16,0.1
2021,Miloš Vulić,1305,0.07,0.07,0.04,0.11
2021,Niccolò Zanellato,1637,0.05,0.05,0.02,0.07
2021,Patrick van Aanholt,1777,0,0.05,0.07,0.04
2021,Jordan Ayew,2096,0.04,0.13,0.09,0.03
2021,Michy Batshuayi,728,0.25,0.12,0.19,0.2
2021,Christian Benteke,1816,0.5,0.05,0.41,0.04
2021,Jack Butland,90,0,0,0,0
2021,Gary Cahill,1800,0.05,0.05,0.04,0.03
2021,Nathaniel Clyne,1145,0,0.08,0.01,0.02
2021,Scott Dann,1350,0.07,0,0.02,0
2021,Eberechi Eze,2559,0.14,0.21,0.08,0.14
2021,Vicente Guaita,3330,0,0,0,0
2021,Martin Kelly,2,0,0,0,0
2021,Cheikhou Kouyaté,3121,0.03,0,0.02,0.03
2021,Jean-Philippe Mateta,221,0.41,0,0.13,0.01
2021,James McArthur,1466,0,0.12,0.02,0.07
2021,James McCarthy,821,0,0,0,0.03
2021,Luka Milivojević,2359,0.04,0.04,0.09,0.07
2021,Tyrick Mitchell,1710,0.05,0.05,0.04,0.01
2021,Jaïro Riedewald,1820,0.1,0,0.03,0.04
2021,Mamadou Sakho,276,0,0,0.02,0
2021,Jeffrey Schlupp,1428,0.13,0.19,0.12,0.13
2021,James Tomkins,553,0,0,0.03,0.05
2021,Andros Townsend,2258,0.04,0.2,0.09,0.16
2021,Joel Ward,2256,0,0.04,0,0.02
2021,Wilfried Zaha,2612,0.38,0.07,0.28,0.11
2021,Saturnin Allagbé,1080,0,0,0,0
2021,Romain Amalfitano,116,0,0,0.04,0.02
2021,Roger Assalé,828,0.11,0.11,0.13,0.02
2021,Erwan Belhadji,30,0,0,0.09,0.09
2021,Yassine Benzia,407,0.44,0.22,0.39,0.11
2021,Sacha Boey,1863,0,0.05,0.02,0.07
2021,Bersant Celina,2298,0,0.2,0.06,0.18
2021,Fouad Chafik,1622,0.06,0,0.01,0.04
2021,Aníbal Chalá,744,0,0,0,0.02
2021,Pape Cheikh Diop,1089,0,0,0.02,0.05
2021,Mounir Chouiar,1288,0,0.14,0.14,0.17
2021,Charles Costes,2,0,0,0,0
2021,Senou Coulibaly,1934,0.09,0,0.04,0.01
2021,Junior Dina Ebimbe,2144,0.04,0.04,0.14,0.1
2021,Mihai Dobre,529,0,0,0.08,0.05
2021,Bruno Ecuele Manga,3420,0.05,0,0.06,0
2021,Alfred Gomis,450,0,0,0,0
2021,Didier Ibrahim Ndong,2610,0,0.03,0.01,0.04
2021,Aboubakar Kamara,557,0.16,0,0.19,0.13
2021,Moussa Konaté,1196,0.38,0.08,0.39,0.03
2021,Wesley Lautoa,1608,0,0,0.03,0.01
2021,Jordan Marié,1432,0,0,0.05,0.05
2021,Muzinga Ngonda,2307,0.08,0,0.01,0.04
2021,Ahmad Ngouyamsa,157,0,0,0,0
2021,Jonathan Panzo,1801,0,0,0.02,0
2021,Rayan Philippe,93,0,0,0.45,0
2021,Anthony Racioppi,1890,0,0,0,0.01
2021,Mama Samba Baldé,2161,0.29,0,0.34,0.02
2021,Frédéric Sammaritano,1130,0,0.16,0.1,0.21
2021,Aurélien Scheidler,342,0.26,0,0.18,0.2
2021,Jacques Siwe,169,0,0,0.1,0.05
2021,Wilitty Younoussa,77,0,0,0.07,0.48
2021,Arthur Zagre,122,0,0,0,0
2021,Manuel Akanji,2350,0.08,0,0.06,0.01
2021,Jude Bellingham,1697,0.05,0.16,0.13,0.17
2021,Julian Brandt,1495,0.18,0.12,0.14,0.14
2021,Roman Bürki,1665,0,0,0,0
2021,Emre Can,2133,0.04,0.17,0.04,0.12
2021,Mahmoud Dahoud,1258,0.07,0.07,0.04,0.1
2021,Thomas Delaney,1286,0.07,0.07,0.04,0.01
2021,Raphaël Guerreiro,2218,0.2,0.41,0.15,0.3
2021,Erling Haaland,2407,1.01,0.22,0.88,0.13
2021,Thorgan Hazard,654,0.14,0.41,0.11,0.48
2021,Marwin Hitz,1395,0,0,0,0
2021,Mats Hummels,2813,0.16,0,0.15,0.03
2021,Ansgar Knauff,71,1.27,1.27,0.1,1.38
2021,Thomas Meunier,1472,0.06,0.06,0.06,0.09
2021,Mateu Morey,829,0,0.22,0.01,0.11
2021,Youssoufa Moukoko,422,0.64,0,0.47,0.18
2021,Felix Passlack,362,0.25,0,0.16,0.06
2021,Łukasz Piszczek,455,0,0,0.01,0.04
2021,Reinier,257,0.35,0.35,0.17,0.09
2021,Marco Reus,2279,0.32,0.24,0.4,0.28
2021,Gio Reyna,1976,0.18,0.23,0.18,0.24
2021,Jadon Sancho,2062,0.35,0.48,0.29,0.34
2021,Nico Schulz,610,0,0,0.01,0.06
2021,Steffen Tigges,56,0,0,0.23,0.05
2021,Axel Witsel,1130,0,0,0.05,0.03
2021,Dan-Axel Zagadou,276,0,0,0.02,0.01
2021,Sergio Álvarez,1568,0,0,0.02,0.02
2021,José Ángel,901,0,0,0,0.1
2021,Anaitz Arbilla,2807,0,0.03,0.06,0.03
2021,Unai Arietaleanizbeaskoa,47,0,0,0.05,0
2021,Miguel Atienza,838,0,0,0.03,0.01
2021,Pedro Bigas,1529,0,0,0.05,0
2021,Bryan,2265,0.16,0.12,0.14,0.2
2021,Esteban Burgos,1111,0.24,0.08,0.27,0.07
2021,Rober Correa,1136,0,0.16,0.02,0.15
2021,Sergio Cubero Ezcurra,1,0,0,0,0
2021,Papakouli Diop,2324,0.04,0.04,0.06,0.03
2021,Marko Dmitrović,3120,0.03,0,0.05,0.02
2021,Unai Dufur,62,0,0,0,0
2021,Sergi Enrich,1404,0.19,0,0.5,0.05
2021,Edu Expósito,2455,0,0.11,0.12,0.13
2021,Aleix García,437,0,0.21,0.02,0.18
2021,Takashi Inui,1819,0.05,0,0.12,0.09
2021,Damian Kądzior,195,0,0,0.09,0.01
2021,Kike,3087,0.35,0.06,0.31,0.06
2021,Pedro León,935,0.1,0.19,0.12,0.25
2021,Eñaut Mendía,61,0,0,0.04,0
2021,Yoshinori Mutō,1122,0.08,0.08,0.2,0.1
2021,Paulo Oliveira,2641,0,0.03,0.03,0.03
2021,Alejandro Pozo Pozo,2190,0,0,0.02,0.05
2021,Quique,167,0,0,0.13,0.05
2021,Recio,734,0.12,0,0.17,0.11
2021,Kévin Rodrigues,1095,0.08,0.08,0.06,0.04
2021,Rafa Soares,1134,0,0.08,0.01,0.15
2021,Álvaro Tejero,110,0,0,0.03,0.15
2021,Yoel,300,0,0,0,0
2021,David Abraham,1222,0.07,0,0.04,0.03
2021,Ragnar Ache,100,0.9,0,0.13,0
2021,Aymen Barkok,977,0.18,0.28,0.17,0.29
2021,Elias Bördner,90,0,0,0,0
2021,Timothy Chandler,432,0.21,0,0.16,0.05
2021,Danny da Costa,110,0,0,0.13,0
2021,Bas Dost,817,0.44,0.22,0.44,0.29
2021,Erik Durm,1480,0.06,0.12,0.09,0.11
2021,Makoto Hasebe,2288,0,0,0,0.01
2021,Martin Hinteregger,2527,0.07,0.04,0.08,0.04
2021,Ajdin Hrustic,272,0.33,0,0.11,0.05
2021,Stefan Ilsanker,1578,0.06,0,0.07,0.01
2021,Luka Jović,894,0.4,0.1,0.29,0.07
2021,Daichi Kamada,2356,0.19,0.46,0.21,0.29
2021,Dominik Kohr,260,0,0,0.35,0.01
2021,Filip Kostić,2534,0.14,0.5,0.16,0.45
2021,Obite N'Dicka,2044,0.13,0.04,0.06,0.02
2021,Sebastian Rode,1625,0.06,0,0,0.06
2021,André Silva,2760,0.91,0.23,0.83,0.15
2021,Djibril Sow,2175,0,0.08,0.02,0.05
2021,Almamy Touré,704,0.13,0.13,0.24,0.26
2021,Kevin Trapp,2970,0,0,0,0
2021,Tuta,1459,0,0,0.01,0.01
2021,Amin Younes,1391,0.19,0.19,0.18,0.11
2021,Steven Zuber,585,0,0.46,0.08,0.35
2021,Jony Álamo,73,0,0,0.03,0
2021,Édgar Badía,2700,0,0,0,0
2021,Antonio Barragán,2235,0,0.12,0.04,0.03
2021,Lucas Boyé,2694,0.23,0.07,0.17,0.04
2021,Dani Calvo,1779,0.1,0,0.06,0
2021,Guido Carrillo,1002,0.27,0.18,0.22,0.1
2021,Cifu,451,0,0,0.02,0
2021,John Donald,50,0,0,0,0
2021,Fidel,2396,0.23,0.11,0.16,0.19
2021,Ramón Folch,1,0,0,0,0
2021,Paulo Gazzaniga,720,0,0,0,0.01
2021,Diego González,1280,0.07,0,0.03,0.01
2021,Raúl Guti,2862,0.09,0.03,0.06,0.02
2021,Josan,1926,0.19,0.09,0.06,0.07
2021,Josema,1966,0,0.05,0.02,0.02
2021,Youssouf Koné,73,0,0,0,0
2021,Jeison Lucumí,49,0,0,0,0
2021,Luismi,168,0,0,0,0
2021,Iván Marcone,2645,0,0,0,0.02
2021,Omenuke Mfulu,789,0,0,0.01,0.01
2021,Pere Milla,1981,0.18,0.14,0.23,0.1
2021,Johan Mojica,1204,0,0,0.01,0.06
2021,Tete Morente,2019,0.09,0.22,0.07,0.08
2021,Nino,284,0,0,0.2,0.23
2021,Helibelton Palacios,743,0,0,0,0.02
2021,Pablo Piatti,361,0,0,0.13,0.06
2021,Emiliano Rigoni,1139,0.08,0.08,0.19,0.14
2021,Víctor Rodríguez,426,0,0,0,0.21
2021,Juan Sánchez Miño,495,0,0,0,0.01
2021,Gonzalo Verdú,2944,0,0.06,0.05,0.06
2021,Allan,2051,0,0,0.01,0.03
2021,Bernard,455,0.2,0,0.05,0.11
2021,Nathan Broadhead,3,0,0,0,0
2021,Dominic Calvert-Lewin,2871,0.5,0,0.51,0.06
2021,Séamus Coleman,1613,0,0.17,0.05,0.1
2021,Tom Davies,1423,0,0.06,0.01,0.06
2021,Fabian Delph,266,0,0,0.01,0.02
2021,Lucas Digne,2681,0,0.23,0.02,0.17
2021,Abdoulaye Doucouré,2443,0.07,0.11,0.09,0.07
2021,Jean-Philippe Gbamin,12,0,0,0,0
2021,Ben Godfrey,2685,0,0.07,0.03,0.03
2021,André Gomes,1570,0,0.06,0.03,0.06
2021,Anthony Gordon,88,0,0,0,0.03
2021,Mason Holgate,2287,0.04,0,0.04,0.03
2021,Alex Iwobi,1542,0.06,0.12,0.05,0.11
2021,Moise Kean,15,0,0,0.28,0
2021,Michael Keane,2991,0.09,0.03,0.05,0.03
2021,Jonjoe Kenny,79,0,0,0,0
2021,Joshua King,148,0,0,0.37,0
2021,Yerry Mina,1937,0.09,0,0.07,0
2021,Niels Nkounkou,81,0,0,0.03,0
2021,Robin Olsen,630,0,0,0,0
2021,Jordan Pickford,2742,0,0,0,0
2021,Richarlison,2861,0.22,0.09,0.31,0.1
2021,James Rodríguez,1764,0.31,0.2,0.14,0.25
2021,Gylfi Sigurðsson,2253,0.24,0.2,0.26,0.15
2021,Cenk Tosun,48,0,0,0,0.12
2021,João Virgínia,48,0,0,0,0
2021,Theo Walcott,13,0,0,0,0
2021,Sofyan Amrabat,2441,0,0,0.02,0.02
2021,Antonio Barreca,85,0,0,0.12,0.05
2021,Cristiano Biraghi,2803,0.03,0.16,0.06,0.22
2021,Giacomo Bonaventura,2256,0.12,0.08,0.11,0.12
2021,Martín Cáceres,2238,0.08,0.08,0.07,0.05
2021,José Callejón,664,0,0.14,0.06,0.15
2021,Gaetano Castrovilli,2332,0.19,0.12,0.11,0.1
2021,Federico Ceccherini,270,0,0,0,0
2021,Federico Chiesa,240,0.37,0.37,0.31,0.26
2021,Patrick Cutrone,196,0,0,0.07,0
2021,Bartłomiej Drągowski,3148,0,0.03,0,0
2021,Alfred Duncan,162,0,0,0.02,0.01
2021,Valentin Eysseric,729,0.25,0,0.16,0.07
2021,Igor,1168,0,0,0.02,0.01
2021,Aleksandr Kokorin,94,0,0,0,0
2021,Christian Kouamé,995,0.09,0.09,0.29,0.1
2021,Pol Lirola,498,0,0.18,0.02,0.12
2021,Kévin Malcuit,207,0,0,0.03,0.03
2021,Lucas Martínez Quarta,1483,0.06,0,0.09,0.02
2021,Nikola Milenković,3034,0.09,0.03,0.12,0.02
2021,Cristóbal Montiel,4,0,0,0,0
2021,Maximiliano Olivera,91,0,0,0,0
2021,Germán Pezzella,2743,0.03,0,0.04,0.02
2021,Erick Pulgar,2002,0.04,0.13,0.04,0.08
2021,Franck Ribéry,2149,0.08,0.25,0.11,0.24
2021,Riccardo Saponara,52,0,0,0,0.06
2021,Pietro Terracciano,272,0,0,0,0
2021,Borja Valero,491,0,0,0.05,0.01
2021,Lorenzo Venuti,1757,0,0.05,0.01,0.1
2021,Dušan Vlahović,2923,0.65,0.09,0.57,0.07
2021,Amir Abrashi,60,0,0,0,0
2021,Nishan Burkart,15,0,0,0,0
2021,Kwon Chang-hoon,216,0,0,0.07,0.05
2021,Ermedin Demirović,1498,0.3,0.36,0.3,0.26
2021,Mark Flekken,270,0,0,0,0
2021,Vincenzo Grifo,2313,0.35,0.39,0.31,0.27
2021,Manuel Gulde,1954,0.09,0,0.04,0
2021,Christian Günter,3060,0.09,0.09,0.03,0.17
2021,Janik Haberer,486,0,0,0.17,0.01
2021,Dominique Heintz,1369,0,0,0.01,0.02
2021,Nicolas Höfler,2729,0.03,0.1,0.05,0.04
2021,Lucas Höler,2089,0.17,0.17,0.37,0.12
2021,Yannik Keitel,498,0,0,0.05,0.03
2021,Lukas Kübler,884,0,0.1,0.01,0.05
2021,Philipp Lienhart,2993,0.12,0,0.06,0.01
2021,Florian Müller,2790,0,0,0,0
2021,Nils Petersen,1301,0.55,0,0.44,0.04
2021,Roland Sallai,1661,0.43,0.16,0.35,0.07
2021,Baptiste Santamaria,2209,0.04,0.08,0.09,0.06
2021,Keven Schlotterbeck,1654,0,0,0.02,0
2021,Jonathan Schmid,2393,0.08,0.08,0.04,0.09
2021,Lino Tempelmann,270,0,0,0.06,0.01
2021,Guus Til,125,0,0,0.48,0.03
2021,Jeong Woo-yeong,823,0.44,0,0.14,0.12
2021,Tosin Adarabioyo,2953,0,0,0.03,0.01
2021,Ola Aina,2664,0.07,0.03,0.04,0.05
2021,Joachim Andersen,2730,0.03,0.03,0.04,0.01
2021,Alphonse Areola,3240,0,0,0,0
2021,Joe Bryan,669,0.13,0,0.07,0.04
2021,Tom Cairney,759,0.12,0.12,0.06,0.13
2021,Fabio Carvalho,255,0.35,0,0.41,0.15
2021,Ivan Cavaleiro,2472,0.11,0,0.23,0.1
2021,Tyrese Francois,15,0,0,0,0
2021,Michael Hector,263,0,0,0.02,0.01
2021,Aboubakar Kamara,315,0,0,0.16,0.09
2021,Neeskens Kebano,119,0,0,0.2,0.01
2021,Terence Kongolo,90,0,0,0,0
2021,Maxime Le Marchand,123,0,0,0.01,0
2021,Mario Lemina,1703,0.05,0,0.04,0.04
2021,Ruben Loftus-Cheek,1909,0.05,0,0.16,0.06
2021,Ademola Lookman,2747,0.13,0.13,0.21,0.17
2021,Josh Maja,810,0.33,0,0.5,0.05
2021,Aleksandar Mitrović,1402,0.19,0.19,0.4,0.18
2021,Denis Odoi,270,0,0,0.02,0.02
2021,Josh Onomah,374,0,0,0.09,0.01
2021,Tim Ream,630,0,0,0,0
2021,Harrison Reed,2247,0,0.08,0.02,0.07
2021,Bobby Reid,2372,0.19,0.08,0.14,0.04
2021,Antonee Robinson,2162,0,0,0.02,0.08
2021,Marek Rodák,180,0,0,0,0
2021,Kenny Tete,1481,0,0.06,0.02,0.09
2021,Andre-Frank Zambo Anguissa,2587,0,0.1,0.05,0.09
2021,Milan Badelj,2408,0.04,0.15,0.03,0.1
2021,Mattia Bani,921,0,0,0.06,0.01
2021,Valon Behrami,892,0,0,0.05,0.01
2021,Davide Biraschi,915,0,0,0.01,0
2021,Giuseppe Caso,54,0,0,0,0
2021,Francesco Cassata,227,0,0,0.01,0.02
2021,Domenico Criscito,1726,0.05,0,0.05,0.02
2021,Lennart-Marten Czyborra,1173,0.08,0,0.02,0.02
2021,Mattia Destro,1606,0.62,0.06,0.35,0.03
2021,Steeve-Mike Ebongue,52,0,1.73,0,0.69
2021,Paolo Ghiglione,1358,0,0.27,0.04,0.13
2021,Edoardo Goldaniga,1857,0,0.05,0.02,0.04
2021,Yayah Kallon,45,0,0,0.17,0.05
2021,Lukas Lerager,1159,0,0.08,0.05,0.04
2021,Federico Marchetti,334,0,0,0,0
2021,Andrea Masiello,2563,0,0,0.02,0.01
2021,Filippo Melegoni,389,0,0,0.08,0.11
2021,Jérôme Onguéné,181,0,0,0,0
2021,Alberto Paleari,206,0,0,0,0
2021,Goran Pandev,1404,0.45,0.19,0.27,0.09
2021,Vittorio Parigini,56,0,0,0.03,0
2021,Luca Pellegrini,639,0,0.14,0.02,0.23
2021,Mattia Perin,2879,0,0,0,0
2021,Marko Pjaca,1418,0.19,0.13,0.17,0.12
2021,Manolo Portanova,66,0,0,0.02,0
2021,Ivan Radovanović,2232,0,0,0.02,0.01
2021,Nicolò Rovella,1187,0,0.15,0.07,0.12
2021,Gianluca Scamacca,1352,0.53,0.13,0.52,0.18
2021,Eldor Shomurodov,1677,0.43,0.05,0.31,0.1
2021,Kevin Strootman,1314,0,0.27,0.04,0.18
2021,Stefano Sturaro,445,0.2,0,0.13,0.07
2021,Miha Zajc,1863,0.05,0.14,0.08,0.1
2021,Cristián Zapata,968,0,0,0.02,0
2021,Davide Zappacosta,2045,0.18,0.09,0.11,0.06
2021,Sabit Abdulai,60,0,0,0,0
2021,Carles Aleñá,1366,0.13,0.13,0.11,0.18
2021,Emmanuel Amankwaa Akurugu,45,0,0,0,0
2021,José Antonio Miranda,26,0,0,0.19,0
2021,Mauro Arambarri,2983,0.09,0,0.06,0.06
2021,Erick Cabaco,1326,0,0,0.03,0
2021,Sofian Chakla,897,0,0,0.03,0.01
2021,Chema,557,0,0,0.01,0.04
2021,Cucho,1466,0.12,0.18,0.17,0.08
2021,Marc Cucurella,3244,0.08,0.06,0.05,0.1
2021,Abdoulay Diaby,18,0,0,1.31,0.34
2021,Djené,2941,0,0.03,0.01,0.01
2021,Xabier Etxeita,883,0,0,0.04,0.03
2021,Iglesias,605,0,0,0.02,0.05
2021,John Joe,65,0,0,0.31,0
2021,Takefusa Kubo,805,0.11,0.11,0.08,0.13
2021,Nemanja Maksimović,2728,0.03,0,0.07,0.03
2021,Jaime Mata,2037,0.22,0,0.31,0.05
2021,Victor Mollejo,72,0,0,0,0.11
2021,Mamor Niang,22,0,0,0.28,0
2021,Allan Nyom,2323,0,0.08,0.04,0.09
2021,Mathías Olivera,2614,0,0,0.09,0.07
2021,Ante Palaversa,9,0,0,0,1.43
2021,Francisco Portillo,418,0,0.22,0,0.1
2021,Darío Poveda,5,0,0,0,0
2021,Ángel Rodríguez,1374,0.33,0,0.37,0.04
2021,David Soria,2520,0,0,0,0
2021,Damián Suárez,2434,0.04,0,0.01,0.04
2021,David Timor,1395,0,0,0.04,0.08
2021,Enes Ünal,1318,0.27,0.14,0.32,0.1
2021,Rubén Yáñez,900,0,0,0,0
2021,Ángel,90,0,0,0,0
2021,Ramon Azeez,101,0,0,0.09,0
2021,Barcia,90,0,0,0,0
2021,Álvaro Bravo,15,0,0,0,0
2021,Yan Brice Eteki,1321,0,0,0.02,0.01
2021,Juan Brunet,24,0,0,0,0
2021,Víctor Díaz,828,0,0.22,0.05,0.05
2021,Domingos Duarte,2363,0.04,0,0.05,0.02
2021,Aarón Escandell,450,0,0,0,0
2021,Kingsley Fobi,45,0,0,0,0
2021,Dimitri Foulquier,2663,0,0.14,0.03,0.05
2021,Maxime Gonalons,1480,0,0.06,0.01,0.06
2021,Yangel Herrera,2310,0.12,0.04,0.1,0.04
2021,Luis Javier Suárez,1666,0.27,0.05,0.34,0.11
2021,Kenedy,1471,0.24,0.18,0.12,0.16
2021,Darwin Machís,2026,0.22,0.22,0.22,0.22
2021,Adrián Marín,269,0,0.33,0.02,0.08
2021,Luis Milla,1253,0.07,0.07,0.04,0.17
2021,Jorge Molina,1615,0.45,0.11,0.33,0.13
2021,Ángel Montoro,1362,0.07,0.07,0.09,0.18
2021,Carlos Neva,1797,0,0,0.03,0.01
2021,Pepe,253,0,0,0.01,0.03
2021,Nehuén Pérez,741,0,0,0.08,0
2021,Dani Plomer,45,0,0,0,0
2021,Antonio Puertas,2170,0.12,0.21,0.14,0.1
2021,Domingos Quina,341,0.53,0,0.08,0.05
2021,Quini,1191,0.08,0,0.03,0.02
2021,Isma Ruiz,67,0,0,0,0
2021,Germán Sánchez,2638,0.1,0.03,0.08,0
2021,Rui Silva,2880,0,0,0,0
2021,Roberto Soldado,1438,0.56,0,0.35,0.04
2021,Alberto Soro,393,0.23,0.46,0.17,0.08
2021,Jesús Vallejo,1348,0,0,0.01,0
2021,Fede Vico,767,0,0,0.09,0.12
2021,Philip Ankhrah,13,0,0,0,0
2021,Antonín Barák,2765,0.23,0.1,0.22,0.07
2021,Alessandro Berardi,28,0,0,0,0
2021,Daniel Bessa,615,0,0.29,0.15,0.28
2021,Federico Ceccherini,1738,0,0,0.07,0.03
2021,Ebrima Colley,734,0.12,0,0.21,0.08
2021,Andrea Danzi,104,0,0,0.03,0.06
2021,Paweł Dawidowicz,1860,0,0,0.09,0.05
2021,Samuel Di Carmine,500,0,0,0.32,0.03
2021,Federico Dimarco,2613,0.17,0.1,0.1,0.27
2021,Alan Empereur,219,0,0,0.03,0
2021,Davide Faraoni,2891,0.12,0.22,0.1,0.11
2021,Andrea Favilli,339,0.53,0,0.42,0.03
2021,Koray Günter,1768,0,0.1,0.02,0.02
2021,Ivan Ilić,1835,0.1,0,0.08,0.05
2021,Nikola Kalinić,1063,0.17,0,0.35,0.03
2021,Kevin Lasagna,1267,0.14,0,0.23,0.14
2021,Darko Lazović,2503,0.11,0.22,0.12,0.17
2021,Matteo Lovato,1386,0,0,0,0.01
2021,Giangiacomo Magnani,1510,0,0,0.06,0
2021,Yıldırım Mert Çetin,418,0,0,0.03,0
2021,Ivor Pandur,332,0,0,0,0
2021,Kevin Rüegg,205,0,0,0.01,0
2021,Eddie Salcedo,755,0.24,0,0.46,0.04
2021,Marco Silvestri,3060,0,0,0,0
2021,Stefano Sturaro,423,0,0,0.01,0
2021,Adrien Tameze,2304,0.04,0,0.05,0.03
2021,Ľubomír Tupta,50,0,0,0.21,0
2021,Iyenoma Udogie,170,0,0,0.15,0.02
2021,Miguel Veloso,1316,0.14,0.14,0.13,0.05
2021,Ronaldo Vieira,226,0,0,NA,NA
2021,Mattia Zaccagni,2609,0.17,0.17,0.11,0.2
2021,Omar Alderete,1299,0,0,0.02,0.01
2021,Santiago Ascacíbar,762,0.12,0,0.03,0.03
2021,Dedryck Boyata,1545,0.06,0,0.04,0.04
2021,Jhon Córdoba,1537,0.41,0.06,0.41,0.09
2021,Matheus Cunha,2149,0.29,0.17,0.35,0.19
2021,Márton Dárdai,821,0,0.11,0.01,0.03
2021,Vladimír Darida,1903,0.05,0.28,0.08,0.25
2021,Javairô Dilrosun,529,0,0.17,0.07,0.05
2021,Mattéo Guendouzi,1818,0.1,0.05,0.05,0.08
2021,Rune Jarstein,720,0,0,0,0
2021,Sami Khedira,395,0,0.23,0.01,0.25
2021,Lukas Klünter,990,0,0,0,0.03
2021,Mathew Leckie,506,0,0.18,0.02,0.09
2021,Eduard Löwen,85,0,0,0.04,0
2021,Dodi Lukebakio,1855,0.24,0.24,0.34,0.13
2021,Arne Maier,30,0,0,0,0.24
2021,Jonas Michel Dirkner,16,0,0,0,0
2021,Jonas Michelbrink,39,0,0,0,0
